ID    VERSION           CTIME     FECHA         LINEAS    HASH
62    1.2.1             2.384     08/10/2017    918       6E781338D4E55091AF4C34A5D0ACFA2A
63    1.2.1-1           2.370     08/10/2017    918       4E05D90699C3FA9D1E4DD13914CF584D
64    1.2.2             2.419     08/10/2017    918       4EB12F09E7E4CE0647B5F553C2BF3463
65    1.2.2-1           2.554     08/10/2017    918       58687A3B84D4BEAB4B139A00BFE99441
66    1.2.3             2.318     25/04/2018    918       91728F955EC2161E620EA3A794BFD53A
67    1.2.4             2.208     07/06/2018    923       FCB59405A591FE3D2224719F68A63876
68    1.2.5             3.386     01/09/2018    923       53A4BEC60D62A03F1FFDDEF166EC5C00
69    1.2.5-1           2.707     01/09/2018    923       1CED69D6E7BCF9963D2CECE81CAA39BC
70    1.2.6             2.754     22/10/2018    923       F036B296A45B3B2E274CE55DDF742DE4
71    1.3.0             2.736     16/01/2019    932       557DCA910F3B7CDC0A6B7B4FB9C0D82F
72    1.3.0-1           2.918     16/01/2019    985       896B866DF8D8DD9D57D0EDF03AABCC54
73    1.3.0-2           2.909     16/01/2019    985       08EFFF851AA36D02BD7DAF473EAE59FC
74    1.3.1             2.883     31/01/2019    980       47D62F549D70DD9D278376719ED852EF
75    1.3.2             2.875     03/01/2020    980       9B033D3D1693021556938D12AAEE2CC0
76    1.3.3             1.950     05/04/2020    996       E1790E1CC4B7E456E354077B111EADE2
77    2.0.0-alpha-1     1.550     01/07/2020    1016      7F020042961D54135D6D7936FDA98DFD
78    2.0.0-alpha-2     1.526     01/07/2020    1016      50F6B1F7CBA48312A69DE675CCF1E6C5
79    2.0.0             1.562     01/07/2020    1016      AC06635F4E1DF8C1CFA5D76C4167FDCA
80    2.0.1             2.547     12/11/2020    1017      F4369A21C2CF3EB3BAD2E62B02DCCFBF
81    2.0.1-1           2.565     12/11/2020    1033      0EE5310C7C27E43AF34916B40C40A82C
82    2.0.1-2           2.869     12/11/2020    1043      7F9BF4A06876E54846A0564274D41AA8
83    2.0.1-3           2.661     12/11/2020    1043      1005345ECEBEE52963D1E9D2DABCDD65
84    2.1.0             2.641     12/11/2020    1043      4329AB882DD29BA8A1491418BA5DD474
85    2.1.1             1.558     01/01/2021    1043      87D84ED6242A2B645DC310DFDCCCDA63
86    2.1.2             1.529     01/01/2021    1065      5C4216A515560668F1067BE0A098580F
87    2.1.3             2.715     02/02/2021    1065      0CB3C11A41C4AEC10734113957FD16B7
88    2.1.3-1           2.681     02/02/2021    1065      607037DDF1EB19657DD0DA2F6C1FC703
