ID    VERSION           CTIME     FECHA         LINEAS    HASH
299   5.2.2             4.222     21/05/2018    4405      D028F6E1096F53C90C31C10FB5C6307C
300   5.2.3             3.633     21/05/2018    4404      C7487CCE38B2BAD08103FB022E9C19ED
301   5.2.4             3.682     21/05/2018    4473      FC55AC4C8EBFA54CB9E482BE194609A7
302   5.2.5             3.807     21/05/2018    4699      5F7B78DA118C80F48395C9957FEC1F1D
303   5.2.5-1           3.713     21/05/2018    4699      EDAA9BF9FAF1030AC3328131DEA9D29C
304   5.2.5-2           3.835     21/05/2018    4699      FB0CEF3694589CC5E3E97F05DBC561DB
305   5.2.5-3           3.832     21/05/2018    4699      662FA778603A4903F1F0B0C88A1DC444
306   5.2.5-4           3.837     21/05/2018    4699      AEAFB126316026DC8CB1525B1F1CEC3B
307   5.2.5-5           3.911     21/05/2018    4699      CED1C6343A4F9EE5B831C260F20F977D
308   5.2.5-6           3.931     21/05/2018    4699      4C51175C0E37F9A3ADD34F221A9D8DCC
309   5.2.5-7           3.75      21/05/2018    4699      CB8159AE88784ADEB18C1BE26A39651A
310   5.2.5-8           3.886     21/05/2018    4699      D6D7218FD991797E5929D1F8B935F134
311   5.2.6             4.114     21/05/2018    4699      2D7544B561EEFD4C3BDA57B6AB836F24
312   5.2.7             3.700     21/05/2018    4699      111C7017BFD733B359558E1EA0B4964E
313   5.2.7-1           3.851     21/05/2018    4699      18AA7C57B3D5C351164A0970A544003F
314   5.2.8             3.764     21/05/2018    4745      A817B19C3A5FE68C49094BE605D24957
315   5.2.9             3.817     21/05/2018    4745      C0CF1289E430022618AA31379CBD0398
316   5.2.9-1           3.686     21/05/2018    4745      639F553A68A3D0A190355357872726D9
317   5.2.9-2           3.943     21/05/2018    4745      DE6FE6348C7F8472C04497B3335BAB64
318   5.2.9-3           3.758     21/05/2018    4745      6B2EAF60E80F673B152E980988624CBA
319   5.2.9-4           3.835     21/05/2018    4745      4F682F233033BFD3F8455AFD714FCA44
320   5.2.9-5           3.815     21/05/2018    4745      91D10D8CE809E4001748D4F5221F7EC2
321   5.2.9-6           3.799     21/05/2018    4745      113A04A220CA32CD7AEB40176C1328CC
322   5.3.0             4.094     21/05/2018    4745      EDFB5DEF74CC919A428290DA32948C9D
323   5.3.0-1           3.790     21/05/2018    4745      EED00D0EBA8FB41FCA0F87C0D0FDD072
324   5.3.0-2           4.064     21/05/2018    4743      8D3F3880F43D4A81B63BAF6677934A7F
325   5.3.0-3           3.957     21/05/2018    4743      6550CA9A8C2F027E7DF9FBEB65DACC56
326   5.3.1             3.977     21/05/2018    4743      E409027A6D780EC39AB572AAB86F8D27
327   5.3.2             4.092     21/05/2018    4743      7248467A5C00A6ECC25D3E5B25A28C52
328   5.3.3             3.937     21/05/2018    4743      B9200BA39B0F4D1506CCFD0544DBD06E
329   5.3.3-1           4.183     21/05/2018    4743      A9A6CB64A58FFCCD72FED0ADC3CFC0F2
330   5.3.3-2           3.979     21/05/2018    4743      E2F97D67FCD20C29398309FDA09A3287
331   5.3.4             3.851     21/05/2018    4777      AE6DE19555F6D1E23117F018773B2CFF
332   5.3.5             4.058     21/05/2018    4777      8A450F91034B5BFD6FBFD252AD0FFF1C
333   5.3.5-1           4.136     21/05/2018    4777      45995BDB7A6203934BE37ADF95F03891
334   5.3.5-2           4.186     21/05/2018    4777      358BB01D5964835B0678D7F2756C3B6C
335   5.3.5-3           4.210     21/05/2018    4777      B4E7D5380560C904AD677DDEE52FFE6F
336   5.3.5-4           4.261     21/05/2018    4777      6E9E26F14AF48EA0461B75E0DEC077A0
337   5.3.5-5           4.134     21/05/2018    4785      3F69EDDDCDB0EAEEFBDFFC2823A8C740
338   5.3.5-6           4.120     21/05/2018    4785      B594577D622A9FCAF37FDDA98A0CBD4D
339   5.3.6             4.044     21/05/2018    4785      AB76400BB43AFBC670A45170F6237064
340   5.3.6-1           4.215     21/05/2018    4785      912B3F2B23EBED33D96920A709ABA55E
341   5.3.7             4.095     21/05/2018    4785      F206431B34B80CA155BF3ED4D9AF5989
342   5.3.7-1           4.231     21/05/2018    4785      34ACF5240BD1F328B0A479DD3C28FD01
343   5.3.7-2           4.133     21/05/2018    4785      B4643C0DDA99629F68E21A4C1A4049CF
344   5.3.7-3           4.192     21/05/2018    4785      7A8845E2E32296A5E9796565F44CEF1E
345   5.3.7-4           4.185     21/05/2018    4785      8E9CDC0A703A99B08943A7FD5DE54FC2
346   5.3.7-5           4.219     21/05/2018    4785      4D76C3618D57858E595B4DD8C971A390
347   5.3.7-6           4.397     21/05/2018    4785      6677E969918B4243BA5A12238FE6C87D
348   5.3.7-7           4.144     21/05/2018    4785      4B1A09564748A57D6FF9D32409BF1B69
349   5.3.7-8           4.057     21/05/2018    4785      D4ADED80D7CC782EA582F3D490596C4C
350   5.3.7-9           4.126     21/05/2018    4785      DD4E247D9BAE4FA0075CCF68ABFAA35B
351   5.3.8             4.289     21/05/2018    4785      18EBEAF33BD561473753696C2F6100D6
352   5.3.8-1           4.213     21/05/2018    4785      702EE4C1BBF53DFE3C48CC22215F7F20
353   5.3.8-2           4.149     21/05/2018    4785      4B0D30DC88792371A39849C8FF5D6E48
354   5.3.9             3.829     21/05/2018    4785      2BBCFC06AF54DFC52FF57C47E3255084
355   5.4.0             3.965     21/05/2018    4785      261892B0B7A8D82869BFD359FC94DCE3
356   5.4.1             3.383     27/05/2018    4937      805231320427D14D951D4DE222DDF3A0
357   5.4.2             3.519     27/05/2018    4937      0D8E6494C9EADFA0920C81B49B2029AC
358   5.4.3             3.335     11/06/2018    4938      8BF048FA0C82E44D1C1AAD83E4A1CD65
359   5.4.4             3.625     11/06/2018    4953      1F7C3A357800772790F66D6383EE6A9E
360   5.4.5             3.531     11/06/2018    4953      1F7BB60FBEA6BA2B2332F5FF73591BC6
361   5.4.6             4.430     14/06/2018    4953      429D7BFE33DC603FAD964F393988AE47
362   5.4.6-1           4.155     14/06/2018    4953      38D43FA2D5301DFF7A0FE45CCAB62CBD
363   5.4.7             3.924     25/06/2018    4959      FC126A77264369E579B701A97A128146
364   5.4.8             3.587     23/08/2018    5016      BC4331B8AE39CFAD049BC55A9B27E9E2
365   5.4.8-1           3.472     23/08/2018    5016      B4D0ACFB3A6B90D4DD1119C827E4C65D
366   5.4.8-2           3.863     24/08/2018    5013      623A2AD682AD720F50A1AF95D57341F3
367   5.4.8-3           4.206     24/08/2018    5013      62A588CEC9005737FB28EA8578C79390
368   5.4.8-4           3.834     24/08/2018    5013      DB87A6D5AFDABE29868E943DAB04B9C4
369   5.4.8-5           3.770     24/08/2018    5013      37934830A22E10CD014848121FF93302
370   5.4.8-6           3.757     24/08/2018    5013      CE0960CAA38EE19CDA69B81B87D71F0E
371   5.4.8-7           3.791     24/08/2018    5013      E4B82F0B458D79F6EF219A7A35E44AC8
372   5.4.8-8           3.843     24/08/2018    5013      09FE8D679BA3647967C6B765B611F43F
373   5.4.9             3.825     01/09/2018    5023      BF4FCBD1B5EFF447C9EDC9D254A232D8
374   5.5.0             3.980     01/09/2018    5025      E6A3EC84865C0200E1B68FD1F7250B24
375   5.5.1             3.870     04/09/2018    5090      2BCC8DCE7F3F001260ED33CAF94B9672
376   5.5.2             3.845     04/09/2018    5079      D117A37F9873871E66CE45A77705B162
377   5.5.2-1           3.910     04/09/2018    5086      11C483D5D55826A74AE5C68729379671
378   5.5.2-2           4.147     04/09/2018    5086      5556BE715302B5039508C60422A5A82E
379   5.5.3             3.565     05/09/2018    5237      404153B44C27E2A7EC11B12B1C76497A
380   5.5.3-1           3.618     05/09/2018    5237      FDA6E00359414C1BA66E7647D94DADE5
381   5.5.4             4.319     16/09/2018    5237      A49C384B5718A2320364863DA20B292E
382   5.5.5             4.114     27/09/2018    5257      676A9D12BCEB7CEAE40E99F64507F6A0
383   5.5.6             4.243     30/09/2018    5256      073B5480FAFD5B29375DAC85CC912F54
384   5.5.7             5.051     30/09/2018    5256      50DDAD3773D45DF4D918C49D5E30B113
385   5.5.7-1           4.780     01/10/2018    5256      028E47250B564E70F2FC12D7071EC514
386   5.5.8             4.050     01/10/2018    5256      985ACD8FBB1E0944FD7A9DD40EBC4873
387   5.5.8-1           5.063     02/10/2018    5572      74D5402E7A7A081DFD6365A734340234
388   5.5.9             5.071     02/10/2018    5572      6BFAC0E84D7DC4F7F75645E545E9A396
389   5.6.0             5.058     02/10/2018    5572      AA8F90D8D7AD17A666ED0B29847B45AB
390   5.6.0-1           4.996     02/10/2018    5572      30F6DE5A864C0CBC5EEE266E28662214
391   5.6.1             5.009     02/10/2018    5528      EFBC618424393BCF698E22DE16C98B5D
392   5.6.2             4.537     02/10/2018    5528      3232047D1930FE7F076FD291D1D01948
393   5.6.3             4.709     02/10/2018    5528      C8F6550960253B542C8DEBBFE9D158AE
394   5.7.0             4.703     06/10/2018    5316      58E64333756D6CBEB2B2380828015FF9
395   5.7.1             4.631     06/10/2018    5316      D0A7E03FD5DA6CD793559F18539E4AE0
396   5.8.0             4.849     06/10/2018    5383      C6BFCB274B5154656C3C99CBA9F81EAE
397   5.8.1             4.242     13/10/2018    5408      4D6A4AD13E3ABBEEADCB3BAD3318577A
398   6.0.0-alpha-1     4.251     13/10/2018    5314      8CCB21616BD9F6894C04C1F6C5830C34
399   6.0.0-alpha-2     4.098     13/10/2018    5314      F5F1A9E5F3ECA5EEAC3F38EE0B438736
400   6.0.0             4.366     13/10/2018    5319      D7FB23CEE082F191DCCA7B877139ECB8
401   6.0.0-1           4.476     13/10/2018    5319      4AEB39BFD303EC2801C5CBFB7DA8B554
402   6.0.0-2           4.441     13/10/2018    5319      5951F303B108DAD1B4F4ACEAD824F7DD
403   6.0.1             4.118     21/10/2018    5340      6388E3EE9A0A48EBEE2CE2EACCE48B88
404   6.0.1-1           4.206     21/10/2018    5340      3D537F19AA2D663CD9541EC7C61A7074
405   6.0.2             4.261     22/10/2018    5340      E529BB2F637D3E66AE199650D8E3B691
406   6.0.3             3.858     27/10/2018    5407      144042D3363282B8122452066C2EF79D
407   6.0.4             3.964     29/10/2018    5445      80DE2AB2E45E31952236870B7320D922
408   6.0.5             3.962     29/10/2018    5448      11D35F31EFAAE37949357D5C732E6735
409   6.0.6             4.090     30/10/2018    5457      5175B41F003C68CA2902313B893231FB
410   6.0.7             4.102     02/11/2018    5502      A9149B253264CEC0BD187E96FE2DBD8C
411   6.0.8             4.249     02/11/2018    5503      E25FAEE4C13F75E36533C3B0BC936036
412   6.0.9             2.866     02/11/2018    5514      3FEBF02FBDEB309A60C76D9B32F42D8E
413   6.0.9-1           3.946     02/11/2018    5514      1DEBC53F283B3725313CE5C9D7E82F1A
414   6.0.9-2           4.177     03/11/2018    5467      5886A4E4E5F2E3703E02A43CE55C57F4
415   6.0.9-3           3.988     03/11/2018    5441      97F9FD0D3868FD8F1464296C9496AB6D
416   6.0.9-4           4.001     03/11/2018    5441      E7502D0715474C095BD6B7F98CDE6473
417   6.1.0             4.100     03/11/2018    5450      BE22BC4F829C0EA54F0E102F350E8963
418   6.1.0-1           4.023     03/11/2018    5451      DF937D24C33BFE347D8B1CCB3824E053
419   6.1.0-2           3.967     03/11/2018    5452      58766F4609CA00BBDBBA8764DB01C87B
420   6.1.0-3           3.962     03/11/2018    5452      60B2EA512E5699E86A33F7D753716587
421   6.1.1             4.402     05/12/2018    5464      C7ABDF018E025984ED11B40D794AF661
422   6.1.2             4.101     05/12/2018    5464      A2917D488DB79A8A8D6FCDC621E772E4
423   6.1.3             4.018     07/12/2018    5464      5C2783897A29D3A2F8E01E29302E41F6
424   6.1.4             3.956     12/12/2018    5514      604BAAD7BE6275B22688A8B08AEB5DD1
425   6.1.5             4.342     12/12/2018    5514      D70D15EA05C455997CDC505DF8B0A181
426   6.1.5-1           4.314     12/12/2018    5514      D10AD5DF2467FC6329099AC0B11CBD61
427   6.1.5-2           4.133     13/12/2018    5511      BA90574BAC05EFDFA31789D79CB7B5D2
428   6.1.5-3           4.893     14/12/2018    5511      3C151FB9CF1E9EBE2FA7E1CF49A9D99C
429   6.1.5-4           4.073     14/12/2018    5511      3590FC954CB1901B77D0BF97B67E4050
430   6.1.5-5           4.149     14/12/2018    5511      53C109F002F1BA89428B84A84193A00C
431   6.1.5-6           4.130     14/12/2018    5511      E2C926EEF467E2719D26B153AC617F2A
432   6.1.5-7           4.216     14/12/2018    5511      8864C3199B8B704E86EF77B6F376FCE4
433   6.1.6             4.143     14/12/2018    5511      F62C786B8B4EA020E11FB02A885E1920
434   6.1.6-1           4.190     18/12/2018    5511      08296F9A017A4DA617D25E1677BC035F
435   6.1.7             4.310     25/12/2018    5519      ACAA2C6D25897F29916A6CC151DBDFA4
436   6.1.7-1           4.403     25/12/2018    5522      0F9EE4EDD5341E1FCC564761A92A92BA
437   6.2.0             4.330     26/12/2018    5595      5892ADE677EE28981BE3144D9673DD50
438   6.2.0-1           4.530     26/12/2018    5595      9242403AD63D839D43E9E14D3A760467
439   6.2.0-2           4.310     27/12/2018    5717      8257DB2EAC04F696FF12DC37E917A141
440   6.2.1             4.533     01/01/2019    5731      5FE1EA4E4868E5AD923DB8E4852F58B9
441   6.2.1-1           3.830     01/01/2019    5718      A57A6185F8F7BB9CFEC314C10A3E4C40
442   6.2.2             4.055     30/01/2019    5718      A05B8EDB943E9C63F7EF9E56F3E70AA8
443   6.2.2-1           4.967     03/04/2019    5757      7FE01F4E486CF4AD712BAD0784A23E10
444   6.2.2-2           5.130     03/04/2019    5756      36F815727E719F4863496E466C26D336
445   6.2.3             5.379     03/04/2019    5756      3923D7532E65D639597DFC483F22D35D
446   6.2.3-1           5.146     03/04/2019    5728      8573D68A44D42CEF8452765E69B63F81
447   6.2.3-2           5.161     03/04/2019    5728      F1A41A43FB98591DD9690178E9491295
448   6.2.3-3           5.072     03/04/2019    5728      CA23602C5A4C15554F0A8DCD3B5FC315
449   6.2.3-4           4.982     03/04/2019    5724      0F33D7FF6CED97317015DBF19159D996
450   6.2.3-5           5.012     03/04/2019    5724      32F1295379013507A290D442EE72759F
451   6.2.4             5.110     14/04/2019    5738      8757C0298480D5947D05A2921AECCE4F
452   6.2.5             4.429     26/04/2019    5774      06156993EC70FB80A16047770DD77D1E
453   6.2.6             5.897     13/05/2019    5812      ED604F8EB81C2F2E412D27E09D6E34A0
454   6.2.7             5.518     05/06/2019    5817      59379B729EBACD368E71A1A948054FFE
455   6.2.8             5.287     09/06/2019    5859      7AE3E7E6174D8458412927E05A9B2C59
456   6.2.8-1           5.159     09/06/2019    5859      AE9E10EF0940A632BB8B63CD08CA6140
457   6.2.9             5.546     09/06/2019    5895      BDFE0EC2330F36F80C46E93152DF1BC0
458   6.3.0             5.589     09/06/2019    5895      41482682D1C14FD0D2FF45E11C3BF62D
459   6.3.0-1           5.412     09/06/2019    5895      ED1D26AC4BC461F172135C439E5F7596
460   6.3.1             5.381     16/06/2019    6053      18A8364FD4BBE423AFF39D017D215FB7
461   6.3.1-1           4.949     16/06/2019    6097      48FFCDD61DB88B2080CE49E9603653E6
462   6.3.2             4.703     16/06/2019    6131      B2398E676D2FCD53C3AD44B4ABDB9B34
463   6.3.2-1           5.031     16/06/2019    6131      6CEAB51DBD46BE944CBACA7DD636E450
464   6.3.2-2           4.758     16/06/2019    6170      EBB40357868CA94D73843DD3A46FBE12
465   6.3.3             4.728     16/06/2019    6199      1EF782729B3FB5F472AEA9265C505E39
466   6.3.3-1           4.634     16/06/2019    6200      959CB2C1D18179ECF38BAFCE9C431ECF
467   6.3.4             5.213     22/06/2019    6275      21DC51D2B30C446682AC560F8B2B1BA4
468   6.3.5             5.449     23/06/2019    6321      3E1A4272B4123FE055613249CFD4FFC0
469   6.3.5-1           5.608     23/06/2019    6321      AAF85D7E66E7A5ACE935E976CD087E9D
470   6.3.5-2           5.521     23/06/2019    6321      FDA302814BEC60E9696658056822F10E
471   6.3.5-3           5.888     23/06/2019    6327      D3324E8DE6B6503909BC1EF33102C399
472   6.3.5-4           5.198     23/06/2019    6327      0A2433DA2E923313A8F2BEC1830806B6
473   6.3.5-5           5.486     23/06/2019    6327      3C5A1D390CC0854FB8B8D47729AC89C8
474   6.3.5-6           4.892     23/06/2019    6328      60B08D900DEE86D8C4421BBEC8C8513E
475   6.3.5-7           4.847     23/06/2019    6328      D923B460596711C75C5A5EF640DBCAA0
476   6.3.6             5.344     24/06/2019    6334      0CA7EE4EA8C63E012CD5DAE986883827
477   6.3.7             4.957     29/06/2019    6401      DB03ABD76B30E6CE40B8A25E577FD648
478   6.3.7-1           4.733     29/06/2019    6401      85D04AE3E3D4EABB0D4D4E7758CF79BD
479   6.3.7-2           4.936     29/06/2019    6401      25A17B46A9994D391A86EFB7F6A80115
480   6.3.8             4.664     03/07/2019    6421      A83B553ACB5BBB2A6B125EFAAE409885
481   6.4.0             4.288     03/07/2019    6421      67079E54A0D1FDC90149BBABBBE9AD22
482   6.4.0-1           5.017     03/07/2019    6472      7691AE8A50BEC40543D515DCD5CD4BC3
483   6.4.0-2           4.470     04/07/2019    6480      09BF166E24EFD69E12FBA9EA8C5DE7C2
484   6.4.1             5.497     05/07/2019    6611      DE016855C8C8AA454FB4C1EC1CB71F42
485   6.4.2             5.277     06/07/2019    6707      E5ECF80CCAA2D3A34CAF4A7B18CCC767
486   6.4.2-1           4.953     06/07/2019    6704      6B99C3745BFF68140819164221EB4F28
487   6.4.2-2           5.425     06/07/2019    6704      075C926444AFA17EA5FA17BB4A479D92
488   6.4.2-3           5.199     06/07/2019    6704      FAD0887D1A4F02AA4B3F870866C343AA
489   6.4.2-4           4.922     06/07/2019    6704      547E42F68D73C4C43AB69BFB470B4277
490   6.4.2-5           4.406     06/07/2019    6704      F123B94FE5514A174D3DE8400906B3EE
491   6.4.2-6           4.491     06/07/2019    6704      381C0AB9910E94E91ACD3614D66F7BB0
492   6.4.3             4.969     07/07/2019    6704      44DFCA222404C8F47C03E37D06687575
493   6.4.3-1           4.692     08/07/2019    6726      56D9949546FBA3B4098AE834F994D6D5
494   6.4.4             5.590     13/08/2019    6792      A6EA6D44C4696BF1B6F30041A1C358BB
495   6.4.5             5.238     19/08/2019    6805      F8B5C94CE3E10BB8955032CF026E5600
496   6.4.5-1           5.340     19/08/2019    6656      90140F465CFC87AC10FFC82A23160059
497   6.4.5-2           5.277     19/08/2019    6656      E6E2D4B24928BA1FEFAB43ED76FC5A60
498   6.4.6             4.776     20/08/2019    6656      9AC18F7C5DFC08D80E6138789D55101F
499   6.4.7             5.516     23/08/2019    6744      8E627C230C2E82CD0248FFDAAE080D4F
500   6.5.0             4.946     23/08/2019    6749      D91D62E8749DFD3EBDDCCA110FA48579
501   6.5.0-1           5.010     23/08/2019    6749      2C7F8A78E09A8FDB6C9BE9D6E1BAC21E
502   6.5.1             4.924     27/08/2019    6784      3DE418383C9660A3B978B7238F261C6D
503   6.5.1-1           4.796     27/08/2019    6784      BF5349662944963E4D1AE9B8D257D5CA
504   6.5.1-2           4.994     27/08/2019    6784      3D19D2BE2802B58CF42DEE386ACF23BA
505   6.5.2             5.110     27/08/2019    6784      8F1DE41F66C9A81E04FEB40CA8F138D6
506   6.5.3             5.226     01/09/2019    6866      E8FE10B066DA0E9E9BF305D0BC16DBDE
507   6.5.4             5.347     02/09/2019    6933      277C96B30DF0C35C7EBC0A81EBA235A6
508   6.5.5             5.711     02/09/2019    6933      E079DC74D555DE617983EF205C1A2474
509   6.5.5-1           5.286     02/09/2019    6933      E0258B88F29237B0E1037184358D67DB
510   6.5.5-2           5.740     02/09/2019    6933      7E14BC35881692697CC81156DD40E276
511   6.5.6             4.893     03/09/2019    6941      FCBAB5AC3D1A79EEDF8503ADA365DCC0
512   6.5.7             5.803     04/09/2019    6941      8C4229E062D489827672DD2B5C1461D1
513   6.5.7-1           5.784     04/09/2019    6985      D5DE85DEB7988BABD82B3B708D21EE27
514   6.5.7-2           4.934     04/09/2019    6996      E3837973B70A07B1C6510262B9097FAA
515   6.5.8             5.431     17/09/2019    7054      21496079F17DDF56C52B7B08B0D6B189
516   6.5.8-1           5.578     17/09/2019    7054      803DF667380D97418C12C2CD29CF52CC
517   6.5.8-2           5.710     17/09/2019    7054      C73ABC2834BBDE300FB97FA1E16D4724
518   6.5.9             3.848     19/09/2019    7100      935853454943154CEC9D1E10BD1E2A60
519   6.5.9-1           5.365     19/09/2019    7100      85EFCA31A54A22B81C5F2D821E7FB0E4
520   6.5.9-2           5.305     19/09/2019    7100      D7CF3CCB7E4BF850F92F7A3A7862B326
521   6.6.0             5.494     19/09/2019    7101      8F487AE2EFB1CFED8C2B272E60317C3A
522   6.6.0-1           5.453     19/09/2019    7101      543B8D6694D0135E1EFE69095EDDC3B4
523   6.6.1             5.131     30/09/2019    6986      784ED10AF61EF8E333670089D179EED8
524   6.6.2             5.601     02/10/2019    6999      87F531811ADB94C4E6D73DB4CAAD11E9
525   6.6.2-1           5.526     02/10/2019    6999      46FEF15ACDC7AA80B89D3E62F406EC74
526   6.6.2-2           5.726     02/10/2019    6999      B88A75ADC0CBAD18C1ECD165926D90E4
527   6.6.3             5.703     18/11/2019    7003      DDBC56F2081A16177DD00F56018D425C
528   6.6.4             5.914     18/11/2019    7016      C4ECB97954DD4AE2412AF4E663EE0365
529   6.6.5             6.441     18/11/2019    7018      6ADE6044F7BFE7B30EBF654272241A42
530   6.6.5-1           6.001     18/11/2019    7018      445B682DA11184470B50A945E326B0A8
531   6.7.0             6.162     19/11/2019    7018      822053BC7EDFB7D4CAAC52525888E0AF
532   6.7.1             5.723     18/12/2019    7018      19DDC271980BE5A8155600C628BE5190
533   6.7.2             5.245     03/01/2020    7018      346E33FE86D9796998BC4F5FC7B85BEE
534   6.7.3             3.511     23/01/2020    7018      0499EE9089E20354BFCE84E8E9FDFFC0
535   6.7.4             3.238     02/04/2020    7026      127B20BC920A1973FED09AF2A19C1002
536   6.7.5             5.648     05/04/2020    7058      E1A98DCF6D736B66181922FC370204B5
537   6.7.5-1           3.420     05/04/2020    7058      A8E136839085AB7B489325CD3972739A
538   6.7.6             3.592     05/04/2020    7054      38844DCB904E40A79A38AB39224273DC
539   6.8.0             3.480     05/04/2020    7054      6EFA19E9BC591177C71D9DD064C871F2
540   6.8.0-1           3.435     05/04/2020    7056      FF647F1C3B8B15216383C43DEBA92DBC
541   6.8.0-2           3.467     05/04/2020    7056      EC1F4656FF2D038B20198D86DEF9A359
542   6.8.0-3           3.291     05/04/2020    7063      D5765B6F8721016DDAAB763A96AE7F4B
543   6.8.1             3.447     05/04/2020    7081      A0AF01646A650825F5C368E81F6E1EFF
544   6.8.2             3.907     11/04/2020    7099      8C2A8DD8170678781222067F3E07E9F5
545   6.8.2-1           3.754     11/04/2020    7093      B79B7B2EB51264F0EFDD53273AB363B9
546   6.8.3             3.422     20/04/2020    7115      420ABA1CBD8E86708F26A52D254438CC
547   6.8.3-1           3.717     21/04/2020    7485      34478FC207C253DDCF5E91DB36268669
548   6.8.3-2           3.509     22/04/2020    7484      743960E8FE3E9783C722A5C5A6985385
549   6.8.3-3           3.465     22/04/2020    7484      DEA001A3B4EBD4EB000B60E5A1788748
550   6.8.3-4           3.473     22/04/2020    7484      A4EEA08064C6DBE744A622E6595CF1D6
551   6.8.4             3.275     07/06/2020    7498      4608EC0B26FE9D20CA03D9668EABD381
552   6.8.4-1           3.259     07/06/2020    7498      C951A0547BD208A8A9092C07B0B22CF9
553   6.8.5-2           3.409     14/06/2020    7651      0D2AFEBF68664FF45CC6407B64529C97
554   6.8.5-3           3.449     15/06/2020    7651      FC31960E8EB81D05A1A2491794102392
555   6.8.5-4           3.469     15/06/2020    7657      B9038180D2C749C1C775F4906613F846
556   6.8.5-5           3.428     15/06/2020    7657      8BF95346C625FDB9437C9C53CA4FBD8F
557   6.8.5-6           3.445     15/06/2020    7657      D1CE409A1A6D6E959799F1FA8648F3CF
558   7.0.0-alpha-1     3.694     15/06/2020    7620      F6BF342FCCBA42CF007DFA94820AF5AB
559   7.0.0-alpha-2     3.362     15/06/2020    7620      BF73A5CD9407524D384E8A2F31FB25DC
560   7.0.0-alpha-3     3.399     15/06/2020    7620      E52B4D2B95B49BC6E3D1D5D3348B3E68
561   7.0.0-alpha-4     3.383     15/06/2020    7620      00EC7A876B70EB7FC79065E35D01E1D2
562   7.0.0-alpha-5     3.642     16/06/2020    7615      DFDD07F5AD90F63A8102604386CF84FE
563   7.0.0-beta-1      3.818     17/06/2020    7674      9FB83AC6B1EF780C23E9177A5B49DC07
564   7.0.0-beta-2      3.937     19/06/2020    7792      25C9A0A2C3678425F86698D48B1F714A
565   7.0.0-beta-3      3.595     20/06/2020    7764      BB13C38EAB20685DCDDD05A649A1DFB7
566   7.0.0             3.452     23/06/2020    7765      CA4AC6D29009A3C32A1AAE9C0476875F
567   7.0.1             3.663     28/06/2020    7763      FA2FFC4269361F3F2C219F0D6909134D
568   7.0.2             2.461     21/07/2020    7773      12281AE29670780070F46FB6D2A2193E
569   7.0.2-1           2.875     23/07/2020    7899      3D575B0934DF57081BAF067EDE7051E5
570   7.0.3             4.289     02/08/2020    7846      6AF9A3321D244F57074C18918C23877F
571   7.0.3-1           2.498     02/08/2020    7846      15DA55AA58B00FBD83D0BCB71CD3AEE3
572   7.0.4             2.417     26/09/2020    7846      B01D51327B1AA51C1842187C74E23026
573   7.0.5             2.463     07/10/2020    7877      6E1270E9D55B765ABBCC5F00E234C609
574   7.0.6             2.387     21/10/2020    7900      9E7F712887C165F79D4ED6E3CE9D1808
575   7.0.6-1           2.366     21/10/2020    7898      FDCD0D23C070C8E68B7790CD9C20F3E3
576   7.0.7             2.290     26/10/2020    7915      BEC36A5673340134984F08BBEEC53712
577   7.0.7-1           2.399     29/10/2020    7927      3AA080BE070904485E60600FD4EA22EA
578   7.0.8             4.338     17/11/2020    7983      CB1BB22666A5FB864C1A4FE9A3077A97
579   7.0.8-1           2.392     17/11/2020    7983      C00C2EEC453CAC9CA37D7E58F9ADCA39
580   7.0.8-2           2.365     17/11/2020    7983      DF03989717F39E338E74B34C20647891
581   7.0.8-3           2.350     17/11/2020    7983      3B98E841AD0EA3BBC04013474A79E444
582   7.0.8-4           2.348     17/11/2020    7983      E1E043F18600A10D23351660C2A8B2EB
583   7.0.9             2.784     21/11/2020    7984      B4261C1514760C53E848115AF87C507A
584   7.0.9-1           2.372     21/11/2020    7984      7824772D1A7997C2659571A9C368F3B8
585   7.1.0             2.394     21/11/2020    7984      28103170CEA6AB66E327FF25A17B3A5D
586   7.1.1             2.382     17/12/2020    8097      7611C8FD5743B2C5886EA557D094EB09
587   7.1.2             2.431     22/12/2020    8165      AFB64AA0E7521DCAC576B1CAE406E833
588   7.1.2-1           2.498     22/12/2020    8186      1819F4C453A38781182FC2F8B07826F8
589   7.1.3             2.508     01/01/2021    8356      95F5716A7BF8D7740DDEB06DA47D4A1B
590   7.1.4             2.411     05/01/2021    8356      CECB89C655929AE75453713C5C72F107
591   7.1.4-1           2.381     05/01/2021    8356      DE25146A40C86EC2BC6D1CE3C8D17F29
592   7.1.5             2.993     15/03/2021    8407      ECB941D6CD77F3426253624C7C95A86D
593   7.1.5-1           3.148     15/03/2021    8407      19EF768F1E627B4F1C8CEF0FD166C424
594   7.1.6             10.78     27/03/2021    8423      BF17975B9A5ADBB5DE08302118F96FEC
595   7.1.6-1           10.93     27/03/2021    8423      8FC16E9B78FF84C19A9F2205E506CB88
596   7.1.6-2           12.45     27/03/2021    8427      C326F7C9993363B2249DDF7EAC8CBD1D
597   7.1.7             13.43     31/03/2021    8429      61C996796BC2FC9C8575B7F0A4E374A2
598   7.1.7-1           13.21     31/03/2021    8429      DA8670D32B583428F242BDAC474CBB14
599   7.1.8             8.230     13/04/2021    8433      E3B03E2D13C2921CEF1D6886B192BE7D
