ID    VERSION           CTIME     FECHA         LINEAS    HASH
68    4.2.9-2           5.075     27/08/2017    2220      E5ACFC2B1CC95E57D3EF8BD3203EFD1E
69    4.2.9-3           5.083     27/08/2017    2209      BB72A55AF1E5F2F0347AF90D3415AAA9
70    4.2.9-4           5.049     27/08/2017    2213      584A1F295685CC573201F5F4AA7D414A
71    4.2.9-5           5.070     27/08/2017    2213      68697BEA2514330593307202148DAA78
72    4.2.9-6           5.014     27/08/2017    2212      60AEF01A718D6CF6CC6F50C18B7E663E
73    4.2.9-7           5.093     27/08/2017    2211      EBB587465807953ABA934A6C50E55518
74    4.3.0             4.942     27/08/2017    2211      883CBF088DBCD9C370B6F74B8BC26313
75    4.3.0-1           4.882     27/08/2017    2218      0E837E4EF7E80D62F171431C29F7DFE7
76    4.3.0-2           5.955     03/09/2017    2218      7341D2507A7E9CD34C839A84E8275994
77    4.3.1             5.241     04/09/2017    2276      1B2DD604E6DEB08C5DB8D5E3FF405AFB
78    4.3.1-1           5.285     04/09/2017    2276      468C896D019E444C3F3151925CE2DAB4
79    4.3.2             5.191     04/09/2017    2276      AD0ED9FF4741AF7D1BFF44368765E02C
80    4.3.2-1           4.952     05/09/2017    2276      C6F5001BB67DA1C7B9624D8377B95856
81    4.3.3             4.999     05/09/2017    2336      23F801F859965228B9861587218C8811
82    4.3.4             5.148     07/09/2017    2338      B4CAE6F81E4A03B678F5477B0FECC942
83    4.3.5             5.797     08/09/2017    2338      B477428C1A50AE99558448DD5A37B4A8
84    4.3.5-1           3.633     19/09/2017    2338      8EC824F7268A18660E6E092C9180A99D
85    4.3.5-2           3.297     22/09/2017    2338      F309807EA012BFE78207E8E6B6B0AD75
86    4.3.6             3.333     28/09/2017    2335      9AA5B39203040176519A25341B179EBA
87    4.3.7             3.557     28/09/2017    2330      FC5253EBAB7F1AA0BFD03445475AA10E
88    4.3.7-1           3.252     28/09/2017    2338      729AB3780C7F2FDBC255540EAE52F675
89    4.3.7-2           3.351     28/09/2017    2338      E802CEA7E9E5D0ECCEB9472BF3B6FC19
90    4.3.8             2.728     14/10/2017    2340      CE9A92AD461C8C56FD665C0AFEC5A247
91    4.3.8-1           2.356     14/10/2017    2340      019717E3D0BF36AAC1DA778FE74204A6
92    4.3.8-2           2.439     14/10/2017    2340      92BC9391C1C38DDBC78E5C0CA5CC866F
93    4.3.8-3           3.269     14/10/2017    2352      322C13934D34EAC069381C51E2E8422B
